"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/LocalSobel/Materials/M_TransparentSobel.M_TransparentSobel","0","8","0","8","0","Compiling M_TransparentSobel: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=True, StaticSwitch'SobelAtlasSphereMask2-1'=True, StaticSwitch'Sobel Alternate 4 Samples2-1'=True, StaticSwitch'Sobel 8 Samples2-1'=True, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=True, StaticSwitch'UseSeparateDepthEdgeColour2-1'=False, StaticSwitch'UseFadeSphereMask2-1'=True, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=False, StaticSwitch'GradientMaskFlip2-1'=False"
"/Game/LocalSobel/Materials/M_TransparentSobel.M_TransparentSobel","0","8","0","8","0","Compiling M_TransparentSobel: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=True, StaticSwitch'SobelAtlasSphereMask2-1'=False, StaticSwitch'Sobel Alternate 4 Samples2-1'=True, StaticSwitch'Sobel 8 Samples2-1'=True, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=True, StaticSwitch'UseSeparateDepthEdgeColour2-1'=False, StaticSwitch'UseFadeSphereMask2-1'=True, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=True, StaticSwitch'GradientMaskFlip2-1'=False"
"/Game/LocalSobel/Materials/M_TransparentSobel.M_TransparentSobel","0","8","0","8","0","Compiling M_TransparentSobel: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=False, StaticSwitch'SobelAtlasSphereMask2-1'=False, StaticSwitch'Sobel Alternate 4 Samples2-1'=True, StaticSwitch'Sobel 8 Samples2-1'=True, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=False, StaticSwitch'UseSeparateDepthEdgeColour2-1'=True, StaticSwitch'UseFadeSphereMask2-1'=True, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=False, StaticSwitch'GradientMaskFlip2-1'=False"
"/Game/LocalSobel/Materials/M_TransparentSobel.M_TransparentSobel","0","8","0","8","0","Compiling M_TransparentSobel: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/LocalSobel/Materials/M_SobelDecalTransparent.M_SobelDecalTransparent","0","31","0","31","0","Compiling M_SobelDecalTransparent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=False, StaticSwitch'SobelAtlasSphereMask2-1'=False, StaticSwitch'Sobel Alternate 4 Samples2-1'=False, StaticSwitch'Sobel 8 Samples2-1'=False, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=True, StaticSwitch'UseSeparateDepthEdgeColour2-1'=False, StaticSwitch'UseFadeSphereMask2-1'=False, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=False, StaticSwitch'GradientMaskFlip2-1'=False, StaticSwitch'UseEmission2-1'=False"
"/Game/LocalSobel/Materials/M_SobelDecalTransparent.M_SobelDecalTransparent","0","31","0","31","0","Compiling M_SobelDecalTransparent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/LocalSobel/Materials/M_SobelDecalEmissive.M_SobelDecalEmissive","0","31","0","31","0","Compiling M_SobelDecalEmissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=False, StaticSwitch'SobelAtlasSphereMask2-1'=False, StaticSwitch'Sobel Alternate 4 Samples2-1'=False, StaticSwitch'Sobel 8 Samples2-1'=True, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=False, StaticSwitch'UseSeparateDepthEdgeColour2-1'=False, StaticSwitch'UseFadeSphereMask2-1'=True, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=True, StaticSwitch'GradientMaskFlip2-1'=False"
"/Game/LocalSobel/Materials/M_SobelDecalEmissive.M_SobelDecalEmissive","0","31","0","31","0","Compiling M_SobelDecalEmissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=True, StaticSwitch'SobelAtlasSphereMask2-1'=True, StaticSwitch'Sobel Alternate 4 Samples2-1'=False, StaticSwitch'Sobel 8 Samples2-1'=True, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=True, StaticSwitch'UseSeparateDepthEdgeColour2-1'=False, StaticSwitch'UseFadeSphereMask2-1'=False, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=False, StaticSwitch'GradientMaskFlip2-1'=False"
"/Game/LocalSobel/Materials/M_SobelDecalEmissive.M_SobelDecalEmissive","0","31","0","31","0","Compiling M_SobelDecalEmissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=True, StaticSwitch'SobelAtlasSphereMask2-1'=False, StaticSwitch'Sobel Alternate 4 Samples2-1'=False, StaticSwitch'Sobel 8 Samples2-1'=True, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=True, StaticSwitch'UseSeparateDepthEdgeColour2-1'=False, StaticSwitch'UseFadeSphereMask2-1'=False, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=False, StaticSwitch'GradientMaskFlip2-1'=False"
"/Game/LocalSobel/Materials/M_SobelDecalEmissive.M_SobelDecalEmissive","0","31","0","31","0","Compiling M_SobelDecalEmissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=False, StaticSwitch'SobelAtlasSphereMask2-1'=False, StaticSwitch'Sobel Alternate 4 Samples2-1'=False, StaticSwitch'Sobel 8 Samples2-1'=True, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=True, StaticSwitch'UseSeparateDepthEdgeColour2-1'=True, StaticSwitch'UseFadeSphereMask2-1'=False, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=False, StaticSwitch'GradientMaskFlip2-1'=False"
"/Game/LocalSobel/Materials/M_SobelDecalEmissive.M_SobelDecalEmissive","0","31","0","31","0","Compiling M_SobelDecalEmissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseDepthEdge2-1'=True, StaticSwitch'UseSobelAtlas2-1'=False, StaticSwitch'SobelAtlasSphereMask2-1'=False, StaticSwitch'Sobel Alternate 4 Samples2-1'=False, StaticSwitch'Sobel 8 Samples2-1'=True, StaticSwitch'ClampSobel2-1'=False, StaticSwitch'ClampDepthEdge2-1'=True, StaticSwitch'UseSeparateDepthEdgeSize2-1'=False, StaticSwitch'DepthEdge Alternate 4 Samples2-1'=False, StaticSwitch'DepthEdge 8 Samples2-1'=True, StaticSwitch'UseSeparateDepthEdgeColour2-1'=False, StaticSwitch'UseFadeSphereMask2-1'=True, StaticSwitch'UseStencil42-1'=False, StaticSwitch'UseStencil32-1'=False, StaticSwitch'UseStencil22-1'=False, StaticSwitch'UseStencil12-1'=False, StaticSwitch'GradientMaskFlip2-1'=False"
"/Game/LocalSobel/Materials/M_SobelDecalEmissive.M_SobelDecalEmissive","0","31","0","31","0","Compiling M_SobelDecalEmissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/AdvancedCelShader/CelShader/Materials/CelShaderForward.CelShaderForward","0","33","0","33","0","Compiling CelShaderForward: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'1. Use cel detail shading?2-1'=True, StaticSwitch'1. Use cel outline shading?2-1'=True, StaticSwitch'Exclusions?2-1'=False, StaticSwitch'Scale line by depth2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShaderForward.CelShaderForward","0","33","0","33","0","Compiling CelShaderForward: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=True, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=True, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=True, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=True, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=True, StaticSwitch'0. Print Dots2-1'=True, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=True, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=True, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=True, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=True, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=True, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=True, StaticSwitch'0. Shadow shading2-1'=True, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=False, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=True"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=True, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=True, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=True, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=True, StaticSwitch'0. Shadow shading2-1'=True, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=True, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=False, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=True"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","33","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=True, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=True, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=False, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
